StudentID;Name;Mail;Password;GuardianID;Gender;SchoolID
1537;Aluno1537;emailaluno1537@gmail.com;ᚫꛘ♕睯奤艝;1537;F;2
1538;Aluno1538;emailaluno1538@gmail.com;ᚫꛘ♕睯奤艝;1538;F;2
1539;Aluno1539;emailaluno1539@gmail.com;ᚫꛘ♕睯奤艝;1539;F;2
1540;Aluno1540;emailaluno1540@gmail.com;ᚫꛘ♕睯奤艝;1540;F;2
1541;Aluno1541;emailaluno1541@gmail.com;ᚫꛘ♕睯奤艝;1541;F;2
1542;Aluno1542;emailaluno1542@gmail.com;ᚫꛘ♕睯奤艝;1542;F;2
1543;Aluno1543;emailaluno1543@gmail.com;ᚫꛘ♕睯奤艝;1543;F;2
1544;Aluno1544;emailaluno1544@gmail.com;ᚫꛘ♕睯奤艝;1544;F;2
1545;Aluno1545;emailaluno1545@gmail.com;ᚫꛘ♕睯奤艝;1545;M;2
1546;Aluno1546;emailaluno1546@gmail.com;ᚫꛘ♕睯奤艝;1546;F;2
1547;Aluno1547;emailaluno1547@gmail.com;ᚫꛘ♕睯奤艝;1547;F;2
1548;Aluno1548;emailaluno1548@gmail.com;ᚫꛘ♕睯奤艝;1548;M;2
1549;Aluno1549;emailaluno1549@gmail.com;ᚫꛘ♕睯奤艝;1549;M;2
1550;Aluno1550;emailaluno1550@gmail.com;ᚫꛘ♕睯奤艝;1550;M;2
1551;Aluno1551;emailaluno1551@gmail.com;ᚫꛘ♕睯奤艝;1551;F;2
1552;Aluno1552;emailaluno1552@gmail.com;ᚫꛘ♕睯奤艝;1552;F;2
1553;Aluno1553;emailaluno1553@gmail.com;ᚫꛘ♕睯奤艝;1553;F;2
1554;Aluno1554;emailaluno1554@gmail.com;ᚫꛘ♕睯奤艝;1554;F;2
1555;Aluno1555;emailaluno1555@gmail.com;ᚫꛘ♕睯奤艝;1555;F;2
1556;Aluno1556;emailaluno1556@gmail.com;ᚫꛘ♕睯奤艝;1556;F;2
1557;Aluno1557;emailaluno1557@gmail.com;ᚫꛘ♕睯奤艝;1557;F;2
1558;Aluno1558;emailaluno1558@gmail.com;ᚫꛘ♕睯奤艝;1558;F;2
1559;Aluno1559;emailaluno1559@gmail.com;ᚫꛘ♕睯奤艝;1559;F;2
1560;Aluno1560;emailaluno1560@gmail.com;ᚫꛘ♕睯奤艝;1560;F;2
1561;Aluno1561;emailaluno1561@gmail.com;ᚫꛘ♕睯奤艝;1561;F;2
1562;Aluno1562;emailaluno1562@gmail.com;ᚫꛘ♕睯奤艝;1562;M;2
1563;Aluno1563;emailaluno1563@gmail.com;ᚫꛘ♕睯奤艝;1563;F;2
1564;Aluno1564;emailaluno1564@gmail.com;ᚫꛘ♕睯奤艝;1564;F;2
1565;Aluno1565;emailaluno1565@gmail.com;ᚫꛘ♕睯奤艝;1565;F;2
1566;Aluno1566;emailaluno1566@gmail.com;ᚫꛘ♕睯奤艝;1566;M;2
1567;Aluno1567;emailaluno1567@gmail.com;ᚫꛘ♕睯奤艝;1567;F;2
1568;Aluno1568;emailaluno1568@gmail.com;ᚫꛘ♕睯奤艝;1568;F;2
1569;Aluno1569;emailaluno1569@gmail.com;ᚫꛘ♕睯奤艝;1569;F;2
1570;Aluno1570;emailaluno1570@gmail.com;ᚫꛘ♕睯奤艝;1570;F;2
1571;Aluno1571;emailaluno1571@gmail.com;ᚫꛘ♕睯奤艝;1571;F;2
1572;Aluno1572;emailaluno1572@gmail.com;ᚫꛘ♕睯奤艝;1572;M;2
1573;Aluno1573;emailaluno1573@gmail.com;ᚫꛘ♕睯奤艝;1573;M;2
1574;Aluno1574;emailaluno1574@gmail.com;ᚫꛘ♕睯奤艝;1574;F;2
1575;Aluno1575;emailaluno1575@gmail.com;ᚫꛘ♕睯奤艝;1575;F;2
1576;Aluno1576;emailaluno1576@gmail.com;ᚫꛘ♕睯奤艝;1576;F;2
1577;Aluno1577;emailaluno1577@gmail.com;ᚫꛘ♕睯奤艝;1577;M;2
1578;Aluno1578;emailaluno1578@gmail.com;ᚫꛘ♕睯奤艝;1578;F;2
1579;Aluno1579;emailaluno1579@gmail.com;ᚫꛘ♕睯奤艝;1579;F;2
1580;Aluno1580;emailaluno1580@gmail.com;ᚫꛘ♕睯奤艝;1580;F;2
1581;Aluno1581;emailaluno1581@gmail.com;ᚫꛘ♕睯奤艝;1581;F;2
1582;Aluno1582;emailaluno1582@gmail.com;ᚫꛘ♕睯奤艝;1582;F;2
1583;Aluno1583;emailaluno1583@gmail.com;ᚫꛘ♕睯奤艝;1583;F;2
1584;Aluno1584;emailaluno1584@gmail.com;ᚫꛘ♕睯奤艝;1584;F;2
1585;Aluno1585;emailaluno1585@gmail.com;ᚫꛘ♕睯奤艝;1585;F;2
1586;Aluno1586;emailaluno1586@gmail.com;ᚫꛘ♕睯奤艝;1586;M;2
1587;Aluno1587;emailaluno1587@gmail.com;ᚫꛘ♕睯奤艝;1587;M;2
1588;Aluno1588;emailaluno1588@gmail.com;ᚫꛘ♕睯奤艝;1588;M;2
1589;Aluno1589;emailaluno1589@gmail.com;ᚫꛘ♕睯奤艝;1589;M;2
1590;Aluno1590;emailaluno1590@gmail.com;ᚫꛘ♕睯奤艝;1590;M;2
1591;Aluno1591;emailaluno1591@gmail.com;ᚫꛘ♕睯奤艝;1591;F;2
1592;Aluno1592;emailaluno1592@gmail.com;ᚫꛘ♕睯奤艝;1592;F;2
1593;Aluno1593;emailaluno1593@gmail.com;ᚫꛘ♕睯奤艝;1593;F;2
1594;Aluno1594;emailaluno1594@gmail.com;ᚫꛘ♕睯奤艝;1594;F;2
1595;Aluno1595;emailaluno1595@gmail.com;ᚫꛘ♕睯奤艝;1595;F;2
1596;Aluno1596;emailaluno1596@gmail.com;ᚫꛘ♕睯奤艝;1596;F;2
1597;Aluno1597;emailaluno1597@gmail.com;ᚫꛘ♕睯奤艝;1597;M;2
1598;Aluno1598;emailaluno1598@gmail.com;ᚫꛘ♕睯奤艝;1598;M;2
1599;Aluno1599;emailaluno1599@gmail.com;ᚫꛘ♕睯奤艝;1599;F;1
1600;Aluno1600;emailaluno1600@gmail.com;ᚫꛘ♕睯奤艝;1600;M;1
1601;Aluno1601;emailaluno1601@gmail.com;ᚫꛘ♕睯奤艝;1601;M;1
1602;Aluno1602;emailaluno1602@gmail.com;ᚫꛘ♕睯奤艝;1602;F;1
1603;Aluno1603;emailaluno1603@gmail.com;ᚫꛘ♕睯奤艝;1603;F;1
1604;Aluno1604;emailaluno1604@gmail.com;ᚫꛘ♕睯奤艝;1604;M;1
1605;Aluno1605;emailaluno1605@gmail.com;ᚫꛘ♕睯奤艝;1605;M;1
1606;Aluno1606;emailaluno1606@gmail.com;ᚫꛘ♕睯奤艝;1606;M;1
1607;Aluno1607;emailaluno1607@gmail.com;ᚫꛘ♕睯奤艝;1607;F;1
1608;Aluno1608;emailaluno1608@gmail.com;ᚫꛘ♕睯奤艝;1608;M;1
1609;Aluno1609;emailaluno1609@gmail.com;ᚫꛘ♕睯奤艝;1609;F;1
1610;Aluno1610;emailaluno1610@gmail.com;ᚫꛘ♕睯奤艝;1610;F;1
1611;Aluno1611;emailaluno1611@gmail.com;ᚫꛘ♕睯奤艝;1611;F;1
1612;Aluno1612;emailaluno1612@gmail.com;ᚫꛘ♕睯奤艝;1612;F;1
1613;Aluno1613;emailaluno1613@gmail.com;ᚫꛘ♕睯奤艝;1613;M;1
1614;Aluno1614;emailaluno1614@gmail.com;ᚫꛘ♕睯奤艝;1614;F;1
1615;Aluno1615;emailaluno1615@gmail.com;ᚫꛘ♕睯奤艝;1615;F;1
1616;Aluno1616;emailaluno1616@gmail.com;ᚫꛘ♕睯奤艝;1616;F;1
1617;Aluno1617;emailaluno1617@gmail.com;ᚫꛘ♕睯奤艝;1617;F;1
1618;Aluno1618;emailaluno1618@gmail.com;ᚫꛘ♕睯奤艝;1618;M;1
1619;Aluno1619;emailaluno1619@gmail.com;ᚫꛘ♕睯奤艝;1619;F;1
1620;Aluno1620;emailaluno1620@gmail.com;ᚫꛘ♕睯奤艝;1620;F;1
1621;Aluno1621;emailaluno1621@gmail.com;ᚫꛘ♕睯奤艝;1621;F;1
1622;Aluno1622;emailaluno1622@gmail.com;ᚫꛘ♕睯奤艝;1622;M;1
1623;Aluno1623;emailaluno1623@gmail.com;ᚫꛘ♕睯奤艝;1623;M;1
1624;Aluno1624;emailaluno1624@gmail.com;ᚫꛘ♕睯奤艝;1624;M;1
1625;Aluno1625;emailaluno1625@gmail.com;ᚫꛘ♕睯奤艝;1625;M;1
1626;Aluno1626;emailaluno1626@gmail.com;ᚫꛘ♕睯奤艝;1626;F;1
1627;Aluno1627;emailaluno1627@gmail.com;ᚫꛘ♕睯奤艝;1627;F;1
1628;Aluno1628;emailaluno1628@gmail.com;ᚫꛘ♕睯奤艝;1628;F;1
1629;Aluno1629;emailaluno1629@gmail.com;ᚫꛘ♕睯奤艝;1629;F;1
1630;Aluno1630;emailaluno1630@gmail.com;ᚫꛘ♕睯奤艝;1630;M;1
1631;Aluno1631;emailaluno1631@gmail.com;ᚫꛘ♕睯奤艝;1631;F;1
1632;Aluno1632;emailaluno1632@gmail.com;ᚫꛘ♕睯奤艝;1632;F;1
1633;Aluno1633;emailaluno1633@gmail.com;ᚫꛘ♕睯奤艝;1633;M;1
1634;Aluno1634;emailaluno1634@gmail.com;ᚫꛘ♕睯奤艝;1634;M;1
1635;Aluno1635;emailaluno1635@gmail.com;ᚫꛘ♕睯奤艝;1635;M;1
1636;Aluno1636;emailaluno1636@gmail.com;ᚫꛘ♕睯奤艝;1636;F;1
1637;Aluno1637;emailaluno1637@gmail.com;ᚫꛘ♕睯奤艝;1637;F;1
1638;Aluno1638;emailaluno1638@gmail.com;ᚫꛘ♕睯奤艝;1638;M;1
1639;Aluno1639;emailaluno1639@gmail.com;ᚫꛘ♕睯奤艝;1639;M;1
1640;Aluno1640;emailaluno1640@gmail.com;ᚫꛘ♕睯奤艝;1640;F;1
1641;Aluno1641;emailaluno1641@gmail.com;ᚫꛘ♕睯奤艝;1641;F;1
1642;Aluno1642;emailaluno1642@gmail.com;ᚫꛘ♕睯奤艝;1642;F;1
1643;Aluno1643;emailaluno1643@gmail.com;ᚫꛘ♕睯奤艝;1643;M;1
1644;Aluno1644;emailaluno1644@gmail.com;ᚫꛘ♕睯奤艝;1644;F;1
1645;Aluno1645;emailaluno1645@gmail.com;ᚫꛘ♕睯奤艝;1645;M;1
1646;Aluno1646;emailaluno1646@gmail.com;ᚫꛘ♕睯奤艝;1646;F;1
1647;Aluno1647;emailaluno1647@gmail.com;ᚫꛘ♕睯奤艝;1647;F;1
1648;Aluno1648;emailaluno1648@gmail.com;ᚫꛘ♕睯奤艝;1648;F;1
1649;Aluno1649;emailaluno1649@gmail.com;ᚫꛘ♕睯奤艝;1649;M;1
1650;Aluno1650;emailaluno1650@gmail.com;ᚫꛘ♕睯奤艝;1650;M;1
1651;Aluno1651;emailaluno1651@gmail.com;ᚫꛘ♕睯奤艝;1651;M;1
1652;Aluno1652;emailaluno1652@gmail.com;ᚫꛘ♕睯奤艝;1652;F;1
1653;Aluno1653;emailaluno1653@gmail.com;ᚫꛘ♕睯奤艝;1653;F;1
1654;Aluno1654;emailaluno1654@gmail.com;ᚫꛘ♕睯奤艝;1654;F;1
1655;Aluno1655;emailaluno1655@gmail.com;ᚫꛘ♕睯奤艝;1655;F;1
1656;Aluno1656;emailaluno1656@gmail.com;ᚫꛘ♕睯奤艝;1656;F;1
1657;Aluno1657;emailaluno1657@gmail.com;ᚫꛘ♕睯奤艝;1657;F;1
1658;Aluno1658;emailaluno1658@gmail.com;ᚫꛘ♕睯奤艝;1658;F;1
1659;Aluno1659;emailaluno1659@gmail.com;ᚫꛘ♕睯奤艝;1659;F;1
1660;Aluno1660;emailaluno1660@gmail.com;ᚫꛘ♕睯奤艝;1660;M;1
1661;Aluno1661;emailaluno1661@gmail.com;ᚫꛘ♕睯奤艝;1661;F;1
1662;Aluno1662;emailaluno1662@gmail.com;ᚫꛘ♕睯奤艝;1662;F;1
1663;Aluno1663;emailaluno1663@gmail.com;ᚫꛘ♕睯奤艝;1663;F;1
1664;Aluno1664;emailaluno1664@gmail.com;ᚫꛘ♕睯奤艝;1664;F;1
1665;Aluno1665;emailaluno1665@gmail.com;ᚫꛘ♕睯奤艝;1665;F;1
1666;Aluno1666;emailaluno1666@gmail.com;ᚫꛘ♕睯奤艝;1666;F;1
1667;Aluno1667;emailaluno1667@gmail.com;ᚫꛘ♕睯奤艝;1667;M;1
1668;Aluno1668;emailaluno1668@gmail.com;ᚫꛘ♕睯奤艝;1668;F;1
1669;Aluno1669;emailaluno1669@gmail.com;ᚫꛘ♕睯奤艝;1669;F;1
1670;Aluno1670;emailaluno1670@gmail.com;ᚫꛘ♕睯奤艝;1670;F;1
1671;Aluno1671;emailaluno1671@gmail.com;ᚫꛘ♕睯奤艝;1671;F;1
1672;Aluno1672;emailaluno1672@gmail.com;ᚫꛘ♕睯奤艝;1672;F;1
1673;Aluno1673;emailaluno1673@gmail.com;ᚫꛘ♕睯奤艝;1673;F;1
1674;Aluno1674;emailaluno1674@gmail.com;ᚫꛘ♕睯奤艝;1674;F;1
1675;Aluno1675;emailaluno1675@gmail.com;ᚫꛘ♕睯奤艝;1675;F;1
1676;Aluno1676;emailaluno1676@gmail.com;ᚫꛘ♕睯奤艝;1676;M;1
1677;Aluno1677;emailaluno1677@gmail.com;ᚫꛘ♕睯奤艝;1677;M;1
1678;Aluno1678;emailaluno1678@gmail.com;ᚫꛘ♕睯奤艝;1678;M;1
1679;Aluno1679;emailaluno1679@gmail.com;ᚫꛘ♕睯奤艝;1679;F;1
1680;Aluno1680;emailaluno1680@gmail.com;ᚫꛘ♕睯奤艝;1680;F;1
1681;Aluno1681;emailaluno1681@gmail.com;ᚫꛘ♕睯奤艝;1681;F;1
1682;Aluno1682;emailaluno1682@gmail.com;ᚫꛘ♕睯奤艝;1682;M;1
1683;Aluno1683;emailaluno1683@gmail.com;ᚫꛘ♕睯奤艝;1683;M;1
1684;Aluno1684;emailaluno1684@gmail.com;ᚫꛘ♕睯奤艝;1684;F;1
1685;Aluno1685;emailaluno1685@gmail.com;ᚫꛘ♕睯奤艝;1685;F;1
1686;Aluno1686;emailaluno1686@gmail.com;ᚫꛘ♕睯奤艝;1686;M;1
1687;Aluno1687;emailaluno1687@gmail.com;ᚫꛘ♕睯奤艝;1687;F;1
1688;Aluno1688;emailaluno1688@gmail.com;ᚫꛘ♕睯奤艝;1688;F;1
1689;Aluno1689;emailaluno1689@gmail.com;ᚫꛘ♕睯奤艝;1689;F;1
1690;Aluno1690;emailaluno1690@gmail.com;ᚫꛘ♕睯奤艝;1690;F;1
1691;Aluno1691;emailaluno1691@gmail.com;ᚫꛘ♕睯奤艝;1691;F;1
1692;Aluno1692;emailaluno1692@gmail.com;ᚫꛘ♕睯奤艝;1692;F;1
1693;Aluno1693;emailaluno1693@gmail.com;ᚫꛘ♕睯奤艝;1693;F;1
1694;Aluno1694;emailaluno1694@gmail.com;ᚫꛘ♕睯奤艝;1694;M;1
1695;Aluno1695;emailaluno1695@gmail.com;ᚫꛘ♕睯奤艝;1695;M;1
1696;Aluno1696;emailaluno1696@gmail.com;ᚫꛘ♕睯奤艝;1696;F;1
1697;Aluno1697;emailaluno1697@gmail.com;ᚫꛘ♕睯奤艝;1697;F;1
1698;Aluno1698;emailaluno1698@gmail.com;ᚫꛘ♕睯奤艝;1698;F;1
1699;Aluno1699;emailaluno1699@gmail.com;ᚫꛘ♕睯奤艝;1699;M;1
1700;Aluno1700;emailaluno1700@gmail.com;ᚫꛘ♕睯奤艝;1700;M;1
1701;Aluno1701;emailaluno1701@gmail.com;ᚫꛘ♕睯奤艝;1701;F;1
1702;Aluno1702;emailaluno1702@gmail.com;ᚫꛘ♕睯奤艝;1702;F;1
1703;Aluno1703;emailaluno1703@gmail.com;ᚫꛘ♕睯奤艝;1703;F;1
1704;Aluno1704;emailaluno1704@gmail.com;ᚫꛘ♕睯奤艝;1704;F;1
1705;Aluno1705;emailaluno1705@gmail.com;ᚫꛘ♕睯奤艝;1705;F;1
1706;Aluno1706;emailaluno1706@gmail.com;ᚫꛘ♕睯奤艝;1706;F;1
1707;Aluno1707;emailaluno1707@gmail.com;ᚫꛘ♕睯奤艝;1707;M;1
1708;Aluno1708;emailaluno1708@gmail.com;ᚫꛘ♕睯奤艝;1708;M;1
1709;Aluno1709;emailaluno1709@gmail.com;ᚫꛘ♕睯奤艝;1709;F;1
1710;Aluno1710;emailaluno1710@gmail.com;ᚫꛘ♕睯奤艝;1710;M;1
1711;Aluno1711;emailaluno1711@gmail.com;ᚫꛘ♕睯奤艝;1711;F;1
1712;Aluno1712;emailaluno1712@gmail.com;ᚫꛘ♕睯奤艝;1712;M;1
1713;Aluno1713;emailaluno1713@gmail.com;ᚫꛘ♕睯奤艝;1713;F;1
1714;Aluno1714;emailaluno1714@gmail.com;ᚫꛘ♕睯奤艝;1714;F;1
1715;Aluno1715;emailaluno1715@gmail.com;ᚫꛘ♕睯奤艝;1715;M;1
1716;Aluno1716;emailaluno1716@gmail.com;ᚫꛘ♕睯奤艝;1716;F;1
1717;Aluno1717;emailaluno1717@gmail.com;ᚫꛘ♕睯奤艝;1717;M;1
1718;Aluno1718;emailaluno1718@gmail.com;ᚫꛘ♕睯奤艝;1718;M;1
1719;Aluno1719;emailaluno1719@gmail.com;ᚫꛘ♕睯奤艝;1719;F;1
1720;Aluno1720;emailaluno1720@gmail.com;ᚫꛘ♕睯奤艝;1720;F;1
1721;Aluno1721;emailaluno1721@gmail.com;ᚫꛘ♕睯奤艝;1721;F;1
1722;Aluno1722;emailaluno1722@gmail.com;ᚫꛘ♕睯奤艝;1722;F;2
1723;Aluno1723;emailaluno1723@gmail.com;ᚫꛘ♕睯奤艝;1723;F;2
1724;Aluno1724;emailaluno1724@gmail.com;ᚫꛘ♕睯奤艝;1724;F;2
1725;Aluno1725;emailaluno1725@gmail.com;ᚫꛘ♕睯奤艝;1725;F;2
1726;Aluno1726;emailaluno1726@gmail.com;ᚫꛘ♕睯奤艝;1726;F;2
1727;Aluno1727;emailaluno1727@gmail.com;ᚫꛘ♕睯奤艝;1727;F;2
1728;Aluno1728;emailaluno1728@gmail.com;ᚫꛘ♕睯奤艝;1728;M;2
1729;Aluno1729;emailaluno1729@gmail.com;ᚫꛘ♕睯奤艝;1729;M;2
1730;Aluno1730;emailaluno1730@gmail.com;ᚫꛘ♕睯奤艝;1730;F;2
1731;Aluno1731;emailaluno1731@gmail.com;ᚫꛘ♕睯奤艝;1731;F;2
1732;Aluno1732;emailaluno1732@gmail.com;ᚫꛘ♕睯奤艝;1732;F;2
1733;Aluno1733;emailaluno1733@gmail.com;ᚫꛘ♕睯奤艝;1733;F;2
1734;Aluno1734;emailaluno1734@gmail.com;ᚫꛘ♕睯奤艝;1734;F;2
1735;Aluno1735;emailaluno1735@gmail.com;ᚫꛘ♕睯奤艝;1735;F;2
1736;Aluno1736;emailaluno1736@gmail.com;ᚫꛘ♕睯奤艝;1736;F;2
1737;Aluno1737;emailaluno1737@gmail.com;ᚫꛘ♕睯奤艝;1737;F;2
1738;Aluno1738;emailaluno1738@gmail.com;ᚫꛘ♕睯奤艝;1738;F;2
1739;Aluno1739;emailaluno1739@gmail.com;ᚫꛘ♕睯奤艝;1739;M;2
1740;Aluno1740;emailaluno1740@gmail.com;ᚫꛘ♕睯奤艝;1740;M;2
1741;Aluno1741;emailaluno1741@gmail.com;ᚫꛘ♕睯奤艝;1741;M;2
1742;Aluno1742;emailaluno1742@gmail.com;ᚫꛘ♕睯奤艝;1742;M;2
1743;Aluno1743;emailaluno1743@gmail.com;ᚫꛘ♕睯奤艝;1743;M;2
1744;Aluno1744;emailaluno1744@gmail.com;ᚫꛘ♕睯奤艝;1744;M;2
1745;Aluno1745;emailaluno1745@gmail.com;ᚫꛘ♕睯奤艝;1745;M;2
1746;Aluno1746;emailaluno1746@gmail.com;ᚫꛘ♕睯奤艝;1746;M;2
1747;Aluno1747;emailaluno1747@gmail.com;ᚫꛘ♕睯奤艝;1747;F;2
1748;Aluno1748;emailaluno1748@gmail.com;ᚫꛘ♕睯奤艝;1748;F;2
1749;Aluno1749;emailaluno1749@gmail.com;ᚫꛘ♕睯奤艝;1749;F;2
1750;Aluno1750;emailaluno1750@gmail.com;ᚫꛘ♕睯奤艝;1750;M;2
1751;Aluno1751;emailaluno1751@gmail.com;ᚫꛘ♕睯奤艝;1751;F;2
1752;Aluno1752;emailaluno1752@gmail.com;ᚫꛘ♕睯奤艝;1752;F;2
1753;Aluno1753;emailaluno1753@gmail.com;ᚫꛘ♕睯奤艝;1753;F;2
1754;Aluno1754;emailaluno1754@gmail.com;ᚫꛘ♕睯奤艝;1754;F;2
1755;Aluno1755;emailaluno1755@gmail.com;ᚫꛘ♕睯奤艝;1755;F;2
1756;Aluno1756;emailaluno1756@gmail.com;ᚫꛘ♕睯奤艝;1756;M;2
1757;Aluno1757;emailaluno1757@gmail.com;ᚫꛘ♕睯奤艝;1757;F;2
1758;Aluno1758;emailaluno1758@gmail.com;ᚫꛘ♕睯奤艝;1758;F;2
1759;Aluno1759;emailaluno1759@gmail.com;ᚫꛘ♕睯奤艝;1759;F;2
1760;Aluno1760;emailaluno1760@gmail.com;ᚫꛘ♕睯奤艝;1760;F;2
1761;Aluno1761;emailaluno1761@gmail.com;ᚫꛘ♕睯奤艝;1761;F;2
1762;Aluno1762;emailaluno1762@gmail.com;ᚫꛘ♕睯奤艝;1762;F;2
1763;Aluno1763;emailaluno1763@gmail.com;ᚫꛘ♕睯奤艝;1763;M;2
1764;Aluno1764;emailaluno1764@gmail.com;ᚫꛘ♕睯奤艝;1764;F;2
1765;Aluno1765;emailaluno1765@gmail.com;ᚫꛘ♕睯奤艝;1765;M;2
1766;Aluno1766;emailaluno1766@gmail.com;ᚫꛘ♕睯奤艝;1766;F;2
1767;Aluno1767;emailaluno1767@gmail.com;ᚫꛘ♕睯奤艝;1767;M;2
1768;Aluno1768;emailaluno1768@gmail.com;ᚫꛘ♕睯奤艝;1768;M;2
1769;Aluno1769;emailaluno1769@gmail.com;ᚫꛘ♕睯奤艝;1769;F;2
1770;Aluno1770;emailaluno1770@gmail.com;ᚫꛘ♕睯奤艝;1770;F;2
1771;Aluno1771;emailaluno1771@gmail.com;ᚫꛘ♕睯奤艝;1771;F;2
1772;Aluno1772;emailaluno1772@gmail.com;ᚫꛘ♕睯奤艝;1772;M;2
1773;Aluno1773;emailaluno1773@gmail.com;ᚫꛘ♕睯奤艝;1773;M;2
1774;Aluno1774;emailaluno1774@gmail.com;ᚫꛘ♕睯奤艝;1774;F;2
1775;Aluno1775;emailaluno1775@gmail.com;ᚫꛘ♕睯奤艝;1775;F;2
1776;Aluno1776;emailaluno1776@gmail.com;ᚫꛘ♕睯奤艝;1776;M;2
1777;Aluno1777;emailaluno1777@gmail.com;ᚫꛘ♕睯奤艝;1777;F;2
1778;Aluno1778;emailaluno1778@gmail.com;ᚫꛘ♕睯奤艝;1778;F;2
1779;Aluno1779;emailaluno1779@gmail.com;ᚫꛘ♕睯奤艝;1779;F;2
1780;Aluno1780;emailaluno1780@gmail.com;ᚫꛘ♕睯奤艝;1780;F;2
1781;Aluno1781;emailaluno1781@gmail.com;ᚫꛘ♕睯奤艝;1781;F;2
1782;Aluno1782;emailaluno1782@gmail.com;ᚫꛘ♕睯奤艝;1782;F;2
1783;Aluno1783;emailaluno1783@gmail.com;ᚫꛘ♕睯奤艝;1783;F;2
1784;Aluno1784;emailaluno1784@gmail.com;ᚫꛘ♕睯奤艝;1784;F;2
1785;Aluno1785;emailaluno1785@gmail.com;ᚫꛘ♕睯奤艝;1785;F;2
1786;Aluno1786;emailaluno1786@gmail.com;ᚫꛘ♕睯奤艝;1786;F;2
1787;Aluno1787;emailaluno1787@gmail.com;ᚫꛘ♕睯奤艝;1787;F;2
1788;Aluno1788;emailaluno1788@gmail.com;ᚫꛘ♕睯奤艝;1788;M;2
1789;Aluno1789;emailaluno1789@gmail.com;ᚫꛘ♕睯奤艝;1789;F;2
1790;Aluno1790;emailaluno1790@gmail.com;ᚫꛘ♕睯奤艝;1790;F;2
1791;Aluno1791;emailaluno1791@gmail.com;ᚫꛘ♕睯奤艝;1791;F;2
1792;Aluno1792;emailaluno1792@gmail.com;ᚫꛘ♕睯奤艝;1792;F;2
1793;Aluno1793;emailaluno1793@gmail.com;ᚫꛘ♕睯奤艝;1793;F;2
1794;Aluno1794;emailaluno1794@gmail.com;ᚫꛘ♕睯奤艝;1794;F;2
1795;Aluno1795;emailaluno1795@gmail.com;ᚫꛘ♕睯奤艝;1795;F;2
1796;Aluno1796;emailaluno1796@gmail.com;ᚫꛘ♕睯奤艝;1796;M;2
1797;Aluno1797;emailaluno1797@gmail.com;ᚫꛘ♕睯奤艝;1797;F;2
1798;Aluno1798;emailaluno1798@gmail.com;ᚫꛘ♕睯奤艝;1798;F;2
1799;Aluno1799;emailaluno1799@gmail.com;ᚫꛘ♕睯奤艝;1799;M;2
1800;Aluno1800;emailaluno1800@gmail.com;ᚫꛘ♕睯奤艝;1800;M;2
1801;Aluno1801;emailaluno1801@gmail.com;ᚫꛘ♕睯奤艝;1801;M;2
1802;Aluno1802;emailaluno1802@gmail.com;ᚫꛘ♕睯奤艝;1802;F;2
1803;Aluno1803;emailaluno1803@gmail.com;ᚫꛘ♕睯奤艝;1803;F;2
1804;Aluno1804;emailaluno1804@gmail.com;ᚫꛘ♕睯奤艝;1804;F;2
1805;Aluno1805;emailaluno1805@gmail.com;ᚫꛘ♕睯奤艝;1805;F;2
1806;Aluno1806;emailaluno1806@gmail.com;ᚫꛘ♕睯奤艝;1806;F;2
1807;Aluno1807;emailaluno1807@gmail.com;ᚫꛘ♕睯奤艝;1807;M;2
1808;Aluno1808;emailaluno1808@gmail.com;ᚫꛘ♕睯奤艝;1808;F;2
1809;Aluno1809;emailaluno1809@gmail.com;ᚫꛘ♕睯奤艝;1809;F;2
1810;Aluno1810;emailaluno1810@gmail.com;ᚫꛘ♕睯奤艝;1810;F;2
1811;Aluno1811;emailaluno1811@gmail.com;ᚫꛘ♕睯奤艝;1811;F;2
1812;Aluno1812;emailaluno1812@gmail.com;ᚫꛘ♕睯奤艝;1812;F;2
1813;Aluno1813;emailaluno1813@gmail.com;ᚫꛘ♕睯奤艝;1813;F;2
1814;Aluno1814;emailaluno1814@gmail.com;ᚫꛘ♕睯奤艝;1814;F;2
1815;Aluno1815;emailaluno1815@gmail.com;ᚫꛘ♕睯奤艝;1815;F;2
1816;Aluno1816;emailaluno1816@gmail.com;ᚫꛘ♕睯奤艝;1816;F;2
1817;Aluno1817;emailaluno1817@gmail.com;ᚫꛘ♕睯奤艝;1817;F;2
1818;Aluno1818;emailaluno1818@gmail.com;ᚫꛘ♕睯奤艝;1818;M;2
1819;Aluno1819;emailaluno1819@gmail.com;ᚫꛘ♕睯奤艝;1819;F;2
1820;Aluno1820;emailaluno1820@gmail.com;ᚫꛘ♕睯奤艝;1820;F;2
1821;Aluno1821;emailaluno1821@gmail.com;ᚫꛘ♕睯奤艝;1821;F;2
1822;Aluno1822;emailaluno1822@gmail.com;ᚫꛘ♕睯奤艝;1822;M;2
1823;Aluno1823;emailaluno1823@gmail.com;ᚫꛘ♕睯奤艝;1823;F;2
1824;Aluno1824;emailaluno1824@gmail.com;ᚫꛘ♕睯奤艝;1824;M;2
1825;Aluno1825;emailaluno1825@gmail.com;ᚫꛘ♕睯奤艝;1825;F;2
1826;Aluno1826;emailaluno1826@gmail.com;ᚫꛘ♕睯奤艝;1826;M;2
1827;Aluno1827;emailaluno1827@gmail.com;ᚫꛘ♕睯奤艝;1827;F;2
